Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
gssb_reset,'',fp_set_cmd_dt,'6133880140116374685 2877957192981530991 -2955676129791004568 -209688736716589579493735780375258784075 -7686456360497438961',tm_send_from,'629145225 -179210831258906051540413022681292452619 -76250107794442717304962566422910889021',gssb_pwr,'169043799733342728 545738189',tm_parse_status,'',gssb_fss_set_config,'',com_reset_wdt,'12100435771480285040',obc_update_status,'',gssb_antenna_release,'-6290473746912136495 -849956189 -4087796146645939814 14092967810809647084',rw_set_speed,'-90189627122384078940653385614487520244 -169721562',tm_send_last,'527586208999643593 265356763609152321157353656295183636896',obc_pwm_pwr,'7360650386005895217',gssb_antenna_release,'5564265731702225220 9664425478297786483 -99805149164958358809087532001142240006 -288397528894686475709384370824922667687',tm_parse_status,'',fp_reset,'',gssb_pwr,'2927298288037193548 #mjZ2<',gssb_reset,'',obc_get_mem,'',tm_get_last,']ZQ'Z',obc_get_tle,'',obc_update_tle,'',drp_add_hrs_alive,'-727365232',drp_set_deployed,'O{Q',test,'*:M',obc_update_status,'',rw_get_speed,'',obc_prop_tle,'2569986368597147144',tm_send_from,'6239493851170294868 115991841 5163298085840319442',drp_add_hrs_alive,'-1539572067',tm_set_ack,'85377159 14448333434040781496',gssb_fss_get_sun,'',obc_update_status,'',eps_hard_reset,'',drp_ebf,'4486134224368900779',fp_del_cmd_unix,'+3sH!i$&hF',com_get_node,'',obc_get_mem,'',fp_reset,'',gssb_get_temp_int,'',gssb_set_addr,'-22246419786581665934408672005640789801',gssb_get_temp_int,'',set_state,'-951808875 7645489779862097413 2;',gssb_set_addr,'-293065253949586831456658558403296502908',com_send_data,'4264549542786942560',gssb_scan,' -1643620584',obc_pwm_pwr,'-1017862871635707635',com_send_tc,'2017971011568739444 12061745758061707767',obc_set_pwm_duty,'-306521133879621767928777799055863682983 -271863094329193403039428478205341689569',obc_get_mem,'',com_set_config,'8043131799861489082 11518584',-6,6.320255756378174
com_get_config,'-205309675266165633925374238570940771321',gssb_burn,'',obc_get_tle,'',gssb_fss_commit_config,'',com_set_node,'-205787058201476484008952315667301589665',obc_get_mem,'',drp_set_var,'-6555700737719836981 413128561385749817',test,'-1377900317',com_ping,'9448951052145214816',fp_set_cmd,'-3999464433947375894 7743565800269293840 2197947434266547455 27458548587156225598080397868690833165 324881130209629351876590412705727940030 0}6C$ 264386285903407499301688673707931035619 <^er?O/IEV -1456895881731663994 -434773095',gssb_reset,'',tm_send_from,'204981699064390965618254210112275910901 72285171590853885900510792981753573739 -173337704918188429842812341364162184731',gssb_pwr,'-213831579049956811530444959611461215666 -3007474023693878311',tm_send_last,'264333425090171347 ~u1*z\$',gssb_get_sun,'',gssb_fss_get_sun,'',set_state,'1281623076188086056 -327368655808981894051740095688647971403 kb',gssb_get_sun,'',gssb_arm_auto,'1785507297',eps_hard_reset,'',gssb_unlock_config,'-1382340136875802054',fp_set_cmd_dt,'3142026676206086924 5486200816893202387 250465187958472770 3525825958612183296 1025362578698601793',set_state,'-1976729377 -6864522261611480834 695036692500375692',obc_set_tle,'-131515326136877042109393561937558803433 |r',init_dummy_sensor,'',fp_set_cmd_dt,'_< 192998272 -1049694595799524130 95062484817270972366554029924959416067 -186628039903724450896299355440920269242',drp_set_deployed,'3272186791388271910',obc_debug,';',obc_set_tle,'-18299439067599174534918106129946446230 5227545089518481424',com_update_status,'',gssb_get_temp,'',gssb_burn,'',eps_get_config,'',com_reset_wdt,'-901154481',gssb_get_version,'',gssb_msp_get_temp,'',set_state,'-974373739522638691 -111414692773075994517256893814978091869 /jl%gt`',obc_debug,'PsBT8P',gssb_fss_get_temp,'',eps_get_hk,'',gssb_reset,'',gssb_get_temp,'',fp_del_cmd_unix,'10783982827063506686',com_ping,'j',obc_update_status,'',fp_del_cmd,"'8055825225350880643 gmJw*y,?f{ J -1239781333 -192797272910381892333430037775618979377 -3652183584409627991'",rw_set_speed,"' `,Di^/@Y'",gssb_select,'-149362185',rw_set_speed,'68334911678451448986013902427496436199 -1284838317593705365',obc_set_pwm_freq,'-580627187 -50065406399704401005693023827627301307',-6,9.763861894607542
gssb_get_uuid,'',gssb_burn,'',gssb_set_addr,'-7387978731445331764',fp_reset,'',obc_get_tle,'',obc_set_pwm_duty,'-66037713458142839880047817932294118385 7498043015983061578',fp_show,'',obc_prop_tle,'1085086990',gssb_unlock_config,'6043729714824476748',com_debug,'',drp_set_deployed,'-5757331975159242763',gssb_arm_manual,'-128436916',com_send_data,'-7535769381068275858',gssb_get_model,'',drp_add_hrs_alive,'1255375394',drp_set_deployed,'tx]+!ida',eps_set_heater,'7347661811456233283 15824400599944668024',obc_get_time,'-1247575192',fp_del_cmd,'4806611433886770386 17465026165163030589  1422020580 1176483755789979566 5458378197226735277',com_send_cmd,'297803612826064822482320650888162443485 15728252130237882240',gssb_antenna_release,"',sg*&mk6j -779507446 -4714141761587893238 n91Kh{Ekg'",gssb_msp_cal_temp,'7236179785857111022 213105055203280338727899658884968117440',com_send_rpt,'11609793952554217668 8254586947833671707',fp_set_cmd,'-272292908798606352579254379614241961648 -120863751 1580489058 4013785745087774358 939701504 46988999003805624 5894815795712534451 3686286921703327647 -4721492020226173666 6285945594310732845',init_dummy_sensor,'',obc_update_tle,'',gssb_get_temp_int,'',fp_test_params,'178142663853781610343206136145096117711 -1892938994 -374074628',gssb_get_uuid,'',com_get_node,'',fp_del_cmd_unix,'{~J{w4D',gssb_get_status,'',gssb_select,'262453898290868706397487426248075017913',gssb_commit_addr,'',gssb_get_status,'',com_get_node,'',gssb_update_status,'',gssb_arm_auto,'-904678724',eps_get_hk,'',help,'',obc_prop_tle,"'1~Os\RmZ""'",gssb_set_addr,'&',gssb_msp_get_temp,'',gssb_fss_commit_config,'',obc_ident,'',com_get_config,'-2426349030913390101',com_update_status,'',eps_set_heater,'185129223846221110875441786580763988573 4398451843281769319',com_send_tc,'326577064810583875030495877336237271654 873990771',gssb_get_burn_config,'',-11,9.196742534637453
fp_del_cmd_unix,'88416210945611045415288468899695372825',gssb_reset,'',tm_get_last,'1597598056',com_send_tc,'289902554827368757078402281530491278237 -253060913339335702609230099319704060914',obc_get_mem,'',tm_send_from,'8932475939664106976 -105893466999731179113326771794321638866 QnRd',com_set_config,'j\qg5O_jux 7024172167323636753',gssb_fss_get_temp,'',eps_update_status,'',obc_update_status,'',fp_set_cmd_dt,'-8164116249836438536 123910088729371337835380416038522234286 4487225517143809988 l 911071259',rw_get_current,'',gssb_select,'1307257395508616575',gssb_pwr,'67896049 4346310508314398707',rw_get_speed,'',gssb_msp_cal_temp,'795579623 -24924050511291973783403816204972825754',drp_clear_gnd_wdt,'',gssb_fss_get_sun,'',rw_set_speed,'1630410475480698556 8690320143059590061',tm_send_from,'66342153 -2137986114486875064 5162307196151513977',gssb_msp_get_temp,'',fp_del_cmd_unix,'JM@z3*[zL*',com_ping,'-408688398',drp_ebf,'&0wnwY`y',tm_send_status,'-1702590405',gssb_arm_auto,'-212713632939381021842626571724266223547',gssb_get_burn_config,'',rw_get_current,'',gssb_get_version,'',drp_test_system_vars,'',gssb_get_status,'',gssb_burn,'',eps_get_hk,'',tm_send_status,'-28785825209498868491278466934286873436',tm_send_last,'?n= -321633100337984523630660692115668965752',com_set_node,'3405236867927910764',tm_send_last,'1043482807 227450524886681599210446208526012878793',init_dummy_sensor,'',com_debug,'',obc_set_pwm_duty,'118243832963891483280300718124807569484 2808637387577372407',drp_add_hrs_alive,'z2',gssb_get_temp,'',tm_parse_status,'',gssb_get_burn_config,'',drp_ebf,'10091506518601416701',gssb_msp_cal_temp,'-22938541877097308129759033538467573076 -5181081893975692107',tm_send_status,'-34246670851273195570056710811848368413',gssb_get_status,'',obc_pwm_pwr,'-42568978928091673085833869695805057232',gssb_set_burn_config,'-1389980954 -863573300 :T>6 _pss'fxh% 80107924633145793746649376952657019641 -993218537803576059 -683757887',-6,6.196974754333496
drp_test_system_vars,'',tm_send_status,'%4w8Mn\mPg',drp_set_var,'1065826564 203464650365750548410793464303275033168',rw_get_speed,'',eps_get_config,'',obc_pwm_pwr,'-290411891939929661492584902572212379187',gssb_get_uuid,'',com_ping,'-121022084',drp_ebf,'7220258098811299606',tm_send_all,'-339317710 4341991087457837638',fp_set_cmd,'1334648965990087014 7786813384880920489 9630754344437166037 649171091 17848410119704829608 N{a_/yRuG~ 402370352 V&@T -1603807266 9703225098847607399',com_update_status,'',gssb_fss_commit_config,'',gssb_get_sun,'',obc_get_mem,'',obc_prop_tle,'DE@LXHk',tm_send_last,"''eO,40A 4759869016050577222'",drp_ebf,'MN|Wqb*',com_ping,'317326777633638981667784083431395279311',tm_send_from,'-1502352223 909017070535883525 -44739574641693888792770764626726849229',eps_hard_reset,'',tm_parse_status,'',obc_get_sensors,'',rw_set_speed,'-158020082626579518886409025739639416757 -196589027564997857743696096299139797769',tm_send_from,'933553844309479573 XHp 7684491491016706',gssb_antenna_release,'*U-[Z@-Zx? -261870135991891457525869166789236172801 458333399 6036345828104323525',com_send_data,'-240849340536996435969453616192218887482',help,'',rw_get_current,'',gssb_burn,'',com_send_cmd,'11834896892512294662 -15509686',gssb_fss_get_temp,'',gssb_msp_get_temp,'',gssb_antenna_release,'CNdA |vFjv_. 17556667031793273288 -436238361',fp_test_params,'1885182164602556997 c aJN.',rw_get_current,'',obc_pwm_pwr,'767684314891776814',obc_get_time,'356873251',fp_set_cmd_unix,'127103281018845716964668890602412253888 -6266994256832468908 -182889580236642664748425794575641133647 151049994053442499009627415604470397902 1114692680',com_send_cmd,'17740786506014062050 -3951043737625694831',tm_send_status,'3103067685153219398',gssb_set_addr,'1222166306',gssb_update_status,'',drp_ebf,'%pij5q#6\',test,'10426514616127838279',eps_hard_reset,'',gssb_get_temp_int,'',fp_del_cmd,'429842798 11076203379439436277 4885555654729525776 3430577595948845974 -1503812332 77484762203767265726375788522816720725',com_get_config,'-8655065641884877150',obc_prop_tle,'11063730691156674960',-11,18.618811130523678
obc_get_sensors,'',gssb_commit_addr,'',gssb_burn,'',obc_update_tle,'',obc_set_tle,'-906279426 68915765456930215588671873395664740012',com_debug,'',gssb_get_burn_config,'',com_send_tc,'11935134253086953443 317569972913491940754994215373234801805',com_reset_wdt,'-1100918742066082358',gssb_burn,'',rw_set_speed,'s+ 3312361559471574962',tm_send_all,'8997589540697629472 -2043828285',obc_set_tle,'227568292008773462703194554752201577109 803048701',com_update_status,'',com_get_config,'9^+Ti',eps_get_hk,'',tm_set_ack,'314237812774774878092522625508224820434 496796649',obc_ident,'',eps_hard_reset,'',drp_set_deployed,'umX3',gssb_unlock_config,'|=',tm_send_all,': 17200865990195551609',eps_get_config,'',gssb_msp_cal_temp,'3130458835413337395 +',gssb_fss_commit_config,'',com_debug,'',gssb_commit_addr,'',drp_set_var,'6657478996311469161 186580182718808530566942456807982868753',gssb_arm_auto,'-537655094',obc_reset_wdt,'',fp_reset,'',com_send_rpt,'122934341608585244970568230201046766991 z',tm_send_from,'4126762719456874020 1141839187559218569 5105156196339562824',test,'-334456135938499783431990636685310563293',fp_set_cmd,'11363235552596635689 151689226275693444644595587593709006590 226660633354283065961427947665811853022 13572292991734154760 -1143482521 j;B`G 'Un[(%Nro/ -42166347262721280637289125732128073252 -1613275390 ',eps_update_status,'',obc_reset_wdt,'',eps_get_config,'',rw_get_speed,'',eps_hard_reset,'',tm_parse_status,'',gssb_get_burn_config,'',tm_send_all,'16441815004170923555 }',obc_debug,'573694783831377369',gssb_antenna_release,'-3034147609645387636 9354039583173412883 17680019249588314327 -198380567578955596696184314919705438054',gssb_select,'7784747048618344452',obc_reset_wdt,'',gssb_commit_addr,'',gssb_unlock_config,'-6125572345208086620',tm_send_last,'-306412019463408143400558922872349303911 6663537560790908514',-6,7.833817005157472
obc_pwm_pwr,'629403748129753602',gssb_msp_get_temp,'',obc_set_pwm_duty,'630911013 15962613219067901958',obc_pwm_pwr,'-284130119800178636544832305271588481604',tm_send_from,'-860293207 -2089779030 -1794274229825816400',com_set_config,'-239178046350398168103326863539869489715 7177136183146857081',gssb_select,'-6670979896737518544',tm_send_all,'OcA7{<JGc' -368506798',gssb_get_temp,'',obc_get_tle,'',tm_get_last,'-85668111618164639125542530601814403144',gssb_reset,'',obc_prop_tle,'a)25D',help,'',drp_get_vars,'',gssb_get_burn_config,'',test,"'8zN,ZC2i'",gssb_unlock_config,'-2006234228',obc_prop_tle,'1800723789',help,'',fp_set_cmd_unix,'172892123725567239834617336820361377141 -1076908469 4935342728514650049 -18053223384209995634187116357429594432 2029378058',fp_set_cmd,"'J}Mm -207390031190157027717231844669789297298 15181033778626987324 -9815724971765686448063486220539976518 17194532666586565296 1787338323593292993 988116101 %lzK!O""2 8WaB; P8#q'",gssb_get_status,'',fp_set_cmd,'B ^ 5842524475356278283 X1 11499857308886683703 k2x-Z )8TLmd|2$6 3165211108848432430 6225123953889077164287874230346571152 3c'',gssb_get_temp_int,'',obc_get_time,'701288963',gssb_scan,'\$D 3z[g@`~uNL',com_send_tc,'50427876551808373626572201243546004783 %)/',gssb_get_model,'',com_set_node,"'t5SEFI*,E,'",eps_set_heater,'la{A -80584613795522438048192377521118355763',init_dummy_sensor,'',test,'hUVeo!',init_dummy_sensor,'',fp_set_cmd_dt,'-1674587080 -206337067075319941788630686629983381936 11563896274738999003 9526262618350599936 1951765986',gssb_update_status,'',gssb_get_temp,'',tm_send_status,'5260944507762399171',fp_del_cmd_unix,'8328647344756087462',gssb_set_burn_config,'-850263514 -7045921056930750359 |o8'D# 1507858667 6997099112622647612 -1786943468 7970993951806232329',obc_set_pwm_freq,'5484706977579863420 585656658572821016',tm_set_ack,'2137240988 -494516801',drp_add_hrs_alive,'877143038',tm_parse_status,'',gssb_fss_get_temp,'',obc_update_tle,'',fp_test_params,'C4bt=sc:< -2102958040 26322044',gssb_get_burn_config,'',obc_debug,'-8927638240459786942',eps_update_status,'',-6,9.367297172546387
test,'9cI?zdNP',fp_test_params,'-3971220371725145138 330489438997759886646337453953556429176 280376148463270878835731592185589427998',gssb_commit_addr,'',com_debug,'',obc_ident,'',gssb_msp_cal_temp,'808190006923767208 -3451344255942873599',gssb_update_status,'',eps_get_hk,'',gssb_fss_get_temp,'',tm_send_all,'9523857119316273039 (.[]k4hvW]',fp_reset,'',drp_clear_gnd_wdt,'',fp_show,'',com_get_config,'>`W(UwL[',com_get_node,'',gssb_get_version,'',gssb_get_temp,'',com_debug,'',gssb_get_version,'',obc_get_time,'-4696720982896087712',rw_get_current,'',fp_show,'',fp_del_cmd,'310372906494831702388975111091903998470 15974276190914795048 810238548 9105038115099643114 8521804574470599684 714269712281006033',obc_get_mem,'',gssb_commit_addr,'',gssb_unlock_config,'1567621530',rw_get_speed,'',obc_update_tle,'',com_set_config,'10130947352712730038 vsRAG*p',com_send_cmd,'-328388072708597761338848893708721386774 1280276895',drp_test_system_vars,'',gssb_get_sun,'',obc_get_sensors,'',gssb_scan,'5909186127783388970 -311385629183531878',com_ping,'hIuc]}3pB<',obc_get_time,'1850622458',com_debug,'',gssb_commit_addr,'',drp_clear_gnd_wdt,'',rw_set_speed,'-801035630 -4365544332335815282',rw_get_speed,'',gssb_get_burn_config,'',rw_get_current,'',obc_get_mem,'',com_ping,'17616669600457768339',eps_hard_reset,'',obc_get_tle,'',eps_get_config,'',com_ping,'-61006675537813483248585889743544054650',tm_parse_status,'',-11,7.7500152587890625
init_dummy_sensor,'',obc_update_status,'',obc_ident,'',com_send_rpt,'11922544984073556294 ',obc_prop_tle,'\'2/fu',gssb_fss_commit_config,'',gssb_unlock_config,'-2047201658',drp_set_var,'313641097002271536407324283591457813797 8102610020171645571',obc_debug,'1779160717',tm_send_last,'-6918673322507975500799219713066952706 165312637635150378282106677104951724143',fp_set_cmd_dt,'-246498346061288886509238073554724712235 -367572954 5940432726021140787 6108048415756628151 11104183638243130770',gssb_set_burn_config,'6477756339881228343 zVWw -470849591 -100661453081857834 1062361955 131442427835854851313032130226724307163 11004917634788411492',obc_pwm_pwr,'8150305587397752070',com_send_rpt,'9400620255939284059 154798082318180070524424099643829778829',eps_set_heater,'-383449518483602486 6608775138842783277',gssb_set_burn_config,'5667942819678596077 -4209332172035386223 53825203524734893623098032906373288128 200730685 4405561255379219067 -52826616919883586178540693106257591728 9757551221697680259',gssb_set_addr,'',obc_update_tle,'',gssb_arm_manual,'zR[mM{',obc_ident,'',com_send_data,'5418663568670428364',obc_update_tle,'',tm_send_last,'17778165333496831757 524449169',gssb_reset,'',tm_send_status,'-6949239342901546576',obc_get_mem,'',com_send_cmd,'-69340163030843744496402262800792262525 -615548952',obc_pwm_pwr,'5175856587921780652',gssb_commit_addr,'',gssb_get_burn_config,'',fp_set_cmd_unix,'1463922270 VL)YrQqr^ 2d.Yo+y 27780994 32102287059462773079738743822946950454',com_ping,'5183811957488349354',gssb_get_model,'',fp_del_cmd,'617960079 943185545286289969 232537591 983597691 xD8 -171591028867695884357326303720148429334',com_get_node,'',com_get_config,'n:',gssb_fss_set_config,'OH',test,'17553151777957122705',gssb_fss_get_temp,'',gssb_antenna_release,"'9393060678660719313 123637834190997716647219692632251150620 ,TJ~| Ul~x0!L`,m'",com_set_node,'n;1KoBG',tm_send_last,'217478532371325165345455732402271259786 14517927647783222395',gssb_scan,'2358461936344758036 -100077208860095167402365182430909302117',gssb_get_sun,'',gssb_get_burn_config,'',obc_get_mem,'',com_get_config,'2046999665',com_ping,'446832554057867499',fp_test_params,'-2766840337821401133 131028563 7809425020135664261',gssb_get_temp,'',-6,6.875657796859741
com_get_config,'-795420702',gssb_get_temp,'',tm_send_from,'-107736350324852894616714579048255500351 255721530819317460304797126816201157292 770460795',eps_hard_reset,'',gssb_get_temp_int,'',obc_debug,'-286023100066289267150645714010161981153',gssb_get_burn_config,'',com_get_config,'-4053955847820943536',obc_ident,'',drp_ebf,'9307235068048932744',gssb_select,'238766526',gssb_get_version,'',gssb_commit_addr,'',tm_set_ack,'-42674547316889702338633547599423894082 300150962868619763321396474372593747224',gssb_get_temp_int,'',obc_ident,'',fp_reset,'',drp_set_var,'1318554884070593041 1561351084167013837',fp_set_cmd_dt,'-500556670 -569375527607208644  -8691604092372631280 &*5b8',drp_get_vars,'',tm_send_status,'5667667047075375161',tm_get_last,'335701852991780996273632798813842792972',drp_set_var,'-309311673454157189294862002415267514764 -5926605218339125692',com_send_cmd,'17511141796585927260 4591876831644885150',gssb_set_addr,'8667519759998858846',obc_set_tle,'-330292359083558750432461850699126837960 12654349351451176003',obc_reset_wdt,'',obc_reset_wdt,'',gssb_get_model,'',fp_reset,'',gssb_msp_cal_temp,'8903565137827450327 -1006249065584370003',gssb_get_version,'',tm_get_last,'9000946408033705824',gssb_get_uuid,'',drp_test_system_vars,'',gssb_get_temp_int,'',com_send_cmd,'1881348601643231780 269483035984213723884581137604227689363',gssb_get_uuid,'',gssb_get_temp,'',obc_get_time,'-218231455793996333617779109078193491547',tm_send_from,'-165086458994167045756060622304383486686 113729691931293487 1995494733260035399',com_send_cmd,'{&6Nw('&rh 1416988399',gssb_reset,'',drp_test_system_vars,'',drp_ebf,'_',gssb_get_burn_config,'',init_dummy_sensor,'',gssb_fss_get_sun,'',obc_update_tle,'',tm_send_status,'rv?)kh{T',-6,7.619070291519165
fp_del_cmd_unix,'-1711877225',com_send_data,'A',gssb_set_addr,'14738225832700699659',eps_set_heater,'3250244154257819361 1048922847',gssb_burn,'',gssb_burn,'',obc_get_time,'324439222748038437225298086565004692605',gssb_reset,'',gssb_pwr,'3953532036626622875 116152329773392716508650175143706343858',obc_set_pwm_duty,'1208971957 KAV$',obc_set_pwm_freq,'3369477839574563042 12335882721710645977',fp_set_cmd,'934955698 14953730051747738047 -1133336886 297499097062118420859703975671272778581 13951707531555944340503945008033170090 GJgM/Fzm[ -554948479 16717311381866554764 .inpXtzdch -1216251707',gssb_select,"'E-+obU@""'",tm_send_last,'-857849154 6969687326775863601',fp_show,'',tm_send_all,': 16233708764206670705',com_get_config,'-3103731381544759781',gssb_set_addr,'234292510',obc_get_mem,'',obc_update_status,'',eps_get_config,'',obc_prop_tle,'1757273445',gssb_msp_get_temp,'',obc_update_status,'',com_set_config,'-7491933801149470439 -146136163055745356070211307496621944769',drp_set_deployed,'7881303786020359544',rw_get_current,'',set_state,'140796989 -1988045614 173043227596842129422604502513607205251',com_send_data,'4863097817875082889',obc_get_sensors,'',gssb_fss_get_sun,'',gssb_burn,'',set_state,'-1851648794 10605804279474336025 -1601472066',fp_del_cmd_unix,'-4110855076083382390',gssb_msp_cal_temp,'12723721377636890776 9276567373023489304',com_set_config,'8737038300280904237 7980563498953167954',com_debug,'',gssb_arm_manual,'5236494710858210482',fp_reset,'',gssb_reset,'',fp_del_cmd,'@] 4226644987165395431 -907559257 -23272008092211727135533493188550579989 10870849841433949357 17349086359485773593',gssb_get_model,'',drp_ebf,'1147988765',drp_test_system_vars,'',fp_set_cmd,'Y'PA7 -2034710266 2971319704819559464 88016099335341340462491628662283533567 -4285493372746388045 147109319559733883716801278227272182212 1778239827254023067 -5188106796765074233 8046037869996470589 -34568146614690077',eps_get_config,'',gssb_fss_get_sun,'',obc_reset_wdt,'',gssb_commit_addr,'',eps_update_status,'',-6,6.234610557556152
fp_set_cmd_dt,'10262300564092000076 -1762752726 294496004 5504322851588701007 .',eps_update_status,'',tm_send_all,'-76816245260787033208791023416161270405 786102693',gssb_reset,'',drp_clear_gnd_wdt,'',tm_send_last,"'14576138953770025367 ciT*q""/<'",rw_set_speed,'1078493182 dd^',gssb_get_status,'',com_ping,'-6674333569970297424',obc_get_sensors,'',gssb_msp_get_temp,'',com_send_cmd,'DMpFI)0Fs 6870103729850931648',obc_get_time,'16621231478092479853',fp_set_cmd_dt,'$fY-P! 2014178134 651848451373802056 -5884069771000524915 67078859144694633',drp_test_system_vars,'',gssb_fss_commit_config,'',com_send_data,'soS*',gssb_burn,'',rw_set_speed,'260249208935408514359150302116598186552 1657122928702786716',gssb_antenna_release,'-557930299 145768631101903277673730777986756499759 5051819318319356693 -1818065809',gssb_update_status,'',gssb_select,'9825109753525522460',fp_del_cmd_unix,'315891349903917519506452934707065176150',obc_get_mem,'',help,'',obc_get_tle,'',gssb_fss_commit_config,'',gssb_pwr,'1730821854 45121422761619760503624074086107373541',eps_hard_reset,'',gssb_get_temp_int,'',rw_get_current,'',gssb_set_burn_config,'3493375252212720853 -1063141445387475016 -5066283308246961494 91681589867850581821176164360518558809 600673231415548565 jI~ 75974667749506982817485089273571419202',gssb_fss_get_sun,'',gssb_get_model,'',fp_set_cmd,"'8860575700771337337 12024256815185660931 [gyXA_X""% 4368642990977604364 Lv|S~a'@w -933145789 6463473907198486354 C6.H""WO 1564638496 ^$.ui'",com_set_node,'8780779342711655219',rw_set_speed,'16457632713855690142 16287579049309307212',obc_set_tle,'-24685036 15204110968259788313',com_send_rpt,'1839848521 -1138266156',test,'-16439363489295544519024895596391133943',init_dummy_sensor,'',gssb_get_temp,'',set_state,'612949991694112473 6424878493033347826 -13600409',com_debug,'',gssb_get_version,'',help,'',gssb_msp_cal_temp,'-6549707811877562912 1011319728',init_dummy_sensor,'',drp_set_deployed,'-775611177',gssb_unlock_config,'1848016045',-6,6.399425268173218
